wavelength,luminosity
7138.268256121066,6.45366036796113e+38
7128.345867341483,6.386631716398054e+38
7118.451025056948,6.2924394019479146e+38
7108.583614714769,6.1909720453804794e+38
7098.743522396537,6.075182403625046e+38
7088.930634813739,5.951386187368347e+38
7079.144839303413,5.818444218207345e+38
7069.386023823831,5.6783117812280596e+38
7059.65407695023,5.519480166484648e+38
7049.948887870563,5.367893789537704e+38
7040.270346381302,5.209618234294696e+38
7030.618342883256,5.0538146065561964e+38
7020.9927683774495,4.906517440521759e+38
7011.393514461,4.750496614854914e+38
7001.820473323064,4.6198131859930154e+38
6992.273537740797,4.492694968658662e+38
6982.752601075345,4.373855447567442e+38
6973.257557267878,4.276591043383028e+38
6963.788300835656,4.19190507104069e+38
6954.344726868112,4.114836667480827e+38
6944.926731022989,4.058341850726068e+38
6935.53420952249,4.0195001860757174e+38
6926.167059149468,4.178887439168976e+38
6916.825177243645,4.414913539903595e+38
6907.508461697866,4.729794111263555e+38
6898.216810954369,5.0730671063735236e+38
6888.950124001103,5.444333457576456e+38
6879.708300368065,5.812647915075122e+38
6870.491240123669,6.1689582229524285e+38
6861.298843871145,6.465274475896188e+38
6852.131012744964,6.729154981688155e+38
6842.987648407296,6.930776891856155e+38
6833.868653044489,7.105615622652546e+38
6824.7739293635905,7.242783109476955e+38
6815.703380588878,7.370326949118357e+38
6806.65691045843,7.505463152816902e+38
6797.634423220719,7.618711518890752e+38
6788.635823631242,7.724753161499574e+38
6779.661016949153,7.81920628960564e+38
6770.709908933953,7.911265530015587e+38
6761.782405842181,8.001923506530592e+38
6752.878414424149,8.089556894550296e+38
6743.997841920692,8.177794179685893e+38
6735.140596059943,8.267752420521649e+38
6726.306585054148,8.357233876776257e+38
6717.49571759648,8.447308891788297e+38
6708.70790285791,8.54146413939395e+38
6699.943050484071,8.634274247357952e+38
6691.201070592172,8.72220574372567e+38
6682.481873767918,8.802804127892195e+38
6673.785371062468,8.885328365808097e+38
6665.111473989403,8.968872477010875e+38
6656.460094521734,9.052479387764407e+38
6647.831145088916,9.131388166185934e+38
6639.224538573895,9.209619541057577e+38
6630.640188310182,9.280727037679275e+38
6622.078008078935,9.34624062007516e+38
6613.537912106081,9.408475527620648e+38
6605.019815059446,9.468972581041264e+38
6596.523632045913,9.523073295613509e+38
6588.049278608604,9.572702973433248e+38
6579.596670724085,9.614248841106754e+38
6571.16572479958,9.655792237328641e+38
6562.756357670222,9.697053470386255e+38
6554.368486596317,9.738294602693303e+38
6546.00202926063,9.780821795694094e+38
6537.656903765691,9.823835871883598e+38
6529.333028631126,9.866026634852671e+38
6521.030322791002,9.908549254443332e+38
6512.748705591196,9.951840214669716e+38
6504.488096786783,9.99851844887725e+38
6496.248416539449,1.0054811609807588e+39
6488.02958541491,1.0057912963090544e+39
6479.831524380366,1.0024400672121827e+39
6471.654154801968,9.935077954536452e+38
6463.497398442298,9.816144354160501e+38
6455.361177457879,9.689438411922971e+38
6447.2454143967,9.537841704109856e+38
6439.15003219575,9.364933583814559e+38
6431.074954178592,9.193967000143143e+38
6423.020104052926,8.996348986793449e+38
6414.985405908202,8.787699224546507e+38
6406.970784213225,8.554640419629455e+38
6398.976163813791,8.315595688969834e+38
6391.001469930338,8.060625421511884e+38
6383.046628155619,7.795859475499058e+38
6375.111564452378,7.525858869937995e+38
6367.196205151063,7.248297651217185e+38
6359.3004769475365,6.97076094052487e+38
6351.4243069008235,6.689771011206511e+38
6343.567622430856,6.425410518829838e+38
6335.730351316249,6.1600509786151675e+38
6327.9124216920845,5.9099429716962276e+38
6320.113762047717,5.681653731731888e+38
6312.334301224594,5.462557929837896e+38
6304.573968414085,5.3127113162529474e+38
6296.832693155343,5.294375064941965e+38
6289.110405333166,5.328465341264455e+38
6281.407035175879,5.44863939638317e+38
6273.722513253239,5.623793403179376e+38
6266.056770474341,5.853753321853425e+38
6258.409738085553,6.142328539169083e+38
6250.781347668459,6.459402730988269e+38
6243.171531137818,6.819383291257874e+38
6235.58022073954,7.198834644636896e+38
6228.007349048672,7.573556567060345e+38
6220.452848967405,7.937025151042892e+38
6212.916653723091,8.250354825268904e+38
6205.398696866274,8.531839714266525e+38
6197.898912268741,8.7580514062749e+38
6190.41723412158,8.960786551635847e+38
6182.9535969332555,9.130752629327783e+38
6175.507935527697,9.280969089353851e+38
6168.080185042407,9.38715032285088e+38
6160.670280926565,9.480972143172063e+38
6153.278158939175,9.550782037640781e+38
6145.903755147195,9.614156845025105e+38
6138.547005923698,9.662752100304163e+38
6131.207847946046,9.707732437143497e+38
6123.886218194066,9.743530082894962e+38
6116.582053948255,9.776927184388867e+38
6109.295292787977,9.805868571800896e+38
6102.0258725897,9.836980573654489e+38
6094.773731525217,9.868306616114087e+38
6087.538808059901,9.898395034087176e+38
6080.321040950963,9.927441273541269e+38
6073.120369245718,9.961467417274875e+38
6065.936732279883,9.991990179690991e+38
6058.770069675857,1.0020518410275315e+39
6051.620321341039,1.004915021275289e+39
6044.4874274661515,1.007899239610704e+39
6037.371328523562,1.011156798516208e+39
6030.271965265634,1.014729845354899e+39
6023.189278723084,1.0182851096351517e+39
6016.123210203345,1.0221647495907852e+39
6009.073701288947,1.0258995072350525e+39
6002.040693835905,1.0296420121120753e+39
5995.024129972123,1.0335544100155114e+39
5988.023952095809,1.0376918572777251e+39
5981.040102873891,1.0418066051023759e+39
5974.072525240456,1.0457824478448896e+39
5967.121162395203,1.0498723876715351e+39
5960.185957801884,1.0540102510927037e+39
5953.266855186784,1.0581169797767722e+39
5946.363798537194,1.0619962486030911e+39
5939.476732099903,1.065822863100557e+39
5932.6056003796875,1.0696564029076988e+39
5925.7503481378335,1.0732669835291814e+39
5918.910920390648,1.0768132656202205e+39
5912.087262407993,1.0804716792941274e+39
5905.279319711823,1.0840183273185503e+39
5898.487038074734,1.0876365035179529e+39
5891.71036351853,1.091706863773565e+39
5884.949242312785,1.0973774336872417e+39
5878.2036209734315,1.1028501523017223e+39
5871.473446261339,1.1076416826331732e+39
5864.758665180928,1.1121610951719966e+39
5858.059224978765,1.1161460625108665e+39
5851.375073142189,1.1199410859721298e+39
5844.706157397937,1.1234050910689527e+39
5838.052425710783,1.1268006434955256e+39
5831.4138262821825,1.1301421881064257e+39
5824.790307548929,1.1335661722710954e+39
5818.181818181818,1.1370044289916166e+39
5811.5883070843265,1.1395980746278936e+39
5805.0097233912875,1.1395515984128464e+39
5798.4460164675875,1.1391655993439242e+39
5791.897135906866,1.1384961294750848e+39
5785.363031530229,1.1375270193626812e+39
5778.843653384958,1.136004712971081e+39
5772.338951743246,1.1358096296374193e+39
5765.8488771009315,1.135955565730717e+39
5759.373380176236,1.1358284438554957e+39
5752.912411908529,1.1353473413944685e+39
5746.465923457074,1.1360707727592885e+39
5740.033866199811,1.1369826949619009e+39
5733.616191732126,1.1381099411156468e+39
5727.212851865639,1.139251232963536e+39
5720.823798627002,1.140974423493408e+39
5714.448984256694,1.1430744517295835e+39
5708.088361207831,1.1447877589468212e+39
5701.7418821449955,1.1470065198451982e+39
5695.409499943046,1.1495779832198085e+39
5689.091167685962,1.1521069258978514e+39
5682.786838665682,1.155128633387631e+39
5676.49646638095,1.1583716879360271e+39
5670.220004536176,1.161472764066694e+39
5663.9574070403,1.1648321696308278e+39
5657.708628005658,1.1681511570517657e+39
5651.473621746871,1.1713157755646938e+39
5645.252342779723,1.1746050604883475e+39
5639.044745820058,1.1861353977938421e+39
5632.850785782685,1.2012900142265859e+39
5626.6704177802785,1.215092816596001e+39
5620.503597122302,1.2279288976293888e+39
5614.350279313927,1.2391001279081358e+39
5608.21042005496,1.248862571173735e+39
5602.083975238789,1.2575765352013808e+39
5595.970900951316,1.2650741773126009e+39
5589.871153469913,1.271715753479745e+39
5583.784689262382,1.2768273578037018e+39
5577.711464985917,1.2811190718850401e+39
5571.651437486071,1.2845447283473396e+39
5565.604563795742,1.287095560622519e+39
5559.570801134153,1.2882795039131806e+39
5553.55010690584,1.2888419154288696e+39
5547.5424386996565,1.2891510951569183e+39
5541.5477542877725,1.2890718707983424e+39
5535.566011624688,1.2883818321450539e+39
5529.59716884625,1.2870530779663448e+39
5523.641184268669,1.2848444282220397e+39
5517.698016387563,1.2822090154386584e+39
5511.767623876978,1.2792696750679493e+39
5505.849965588438,1.2759627971340328e+39
5499.945000549994,1.2727045331837097e+39
5494.052687965278,1.2695315205560709e+39
5488.172987212558,1.2662707867277973e+39
5482.3058578438095,1.2623642512822706e+39
5476.45125958379,1.2582234243111541e+39
5470.6091523291125,1.2539036650319738e+39
5464.77949614733,1.2490581617140287e+39
5458.962251276033,1.2443988337403274e+39
5453.157378121933,1.2390669669209016e+39
