 lambda_center tau_sobolev
508 11284.574 1.1922192460266745
509 11304.574 1.5924635367487172
510 11344.574 2.779089942897892
511 11364.574 94.7839707230213
512 11384.574 0.5289454546341386
513 11404.574 1.2539794535500723
514 11424.574 25.899755974447835
515 11444.574 56.96909580133377
516 11464.574 2.2006226845177643
517 11484.574 2.4890478883531655
518 11504.574 1.053859104055151
519 11524.574 49.75549603560231
520 11644.574 9.032373609804502
521 11704.574 26.580506153209605
522 11724.574 10.396831211385912
523 11784.574 3.0076061880759473
524 11804.574 4.769804103090388
525 11824.574 152.09559494849955
526 11844.574 43.076848380354775
527 11864.574 69.4586800188992
528 11884.574 5122.094786222875
529 11944.574 0.23849230206431132
530 11964.574 2.7905875376839333
531 11984.574 1.7739350199809674
532 12024.574 0.6039679070581687
533 12064.574 9.979253054433906
534 12084.574 0.13621388333802176
535 12104.574 9470.897839901703
536 12124.574 10.844615114519224
537 12144.574 380.3614428626359
538 12164.574 0.5946801496347967
539 12184.574 710.9187997929589
540 12204.574 114.94070151659912
541 12224.574 1.4431372775510927
542 12244.574 30.142201397407902
543 12264.574 37.232142059233254
544 12304.574 52.083823765277366
545 12324.574 439.8272619059177
546 12344.574 72.15231551902443
547 12364.574 919.7114101666501
548 12424.574 72.94176285204935
549 12444.574 0.12263762232256793
550 12464.574 5198.547062688473
551 12484.574 595.9116399120506
552 12504.574 12.872452725164436
553 12524.574 581.2220475214547
554 12564.574 9126.906636209656
555 12584.574 237.41148896014798
556 12604.574 8.080270996211778
557 12624.574 210.3535550373359
558 12644.574 119.99933539293835
559 12664.574 29.48807594064703
560 12684.574 2.8542691998458345
561 12744.574 1.0637372253508657
562 12784.574 28.19160508937746
563 12804.574 54.240807594848384
564 12824.574 6.5404950279764495
565 12844.574 35.7423166121141
566 12864.574 101.75242330913798
567 12884.574 18.769371238953525
568 12904.574 52.08450199187257
569 12924.574 73.20767077458511
570 12944.574 362.57139774823315
571 12964.574 0.00022647898579825795
572 12984.574 330.6491410174991
573 13004.574 0.49833920032705953
574 13024.574 120.5459980860755
575 13084.574 2.7354892925494516
576 13124.574 6.492257271773389
577 13244.574 0.6362684211032941
578 13264.574 0.3763223934317656
579 13324.574 0.19890378826982189
580 13344.574 1.4168691725672389
581 13364.574 1.1922192460266745
582 13384.574 1.6865882220470985
583 13404.574 96.33545445166979
584 13424.574 0.07335331472834648
585 13444.574 89.16581770758198
586 13484.574 0.00021287003923101206
587 13504.574 3.0572005599761884
588 13524.574 0.10635689768368653
589 13544.574 8.051987275395149
590 13584.574 9.330800615634955
591 13624.574 0.3932480121346656
592 13684.574 34.350785356879825
593 13724.574 6.3283911166391125
594 13744.574 0.24800896453686913
595 13764.574 0.4768224088280639
596 13784.574 0.06587268465794148
597 13804.574 0.04705160012154058
598 13824.574 0.8358709428583474
599 13844.574 2.768760268094063
